HITId	tweet	sentiment	directness	annotator_sentiment	target	group	hate
3338	- yeah im bad person. feminazi monster - doesnt negate facts.	offensive	indirect	anger_disgust	gender	women	True
998	accurate. thank u nigger twink @url	offensive	indirect	confusion_sadness_shock_indifference_disgust	origin	other	True
725	negro? @url	fearful_abusive_offensive_hateful_disrespectful	indirect	shock_indifference	origin	left_wing_people	True
56	@user haiti listed second worse place travel shithole talking @url	normal	indirect	sadness_indifference	origin	other	False
4346	fucking mongy huddersfield fans go linesman. understand rules first bag dicks	fearful_disrespectful	indirect	shock_disgust	other	other	True
3914	@user gee criticism armed guards church talk #shithole countries? #murica @url	hateful	direct	confusion_sadness_shock_indifference_disgust	origin	individual	True
4524	@user extri spic	hateful	direct	anger_shock	origin	left_wing_people	True
1676	@user lmao fucking retard trump supporters told joey fuck vid	offensive	direct	indifference_disgust	origin	special_needs	True
3266	hey john. what's guchhi mah nigger?	offensive	indirect	indifference_disgust	origin	individual	True
374	@user @user hate mongoloid voice	offensive_disrespectful	indirect	anger_indifference	disability	other	True
4607	@user @user @user point know words hurt people. retard @url	offensive_normal	indirect	anger_sadness_shock_disgust	disability	special_needs	True
2052	already back 80s scientists warned us would huge #invasion shithole countries @url	offensive	indirect	sadness_disgust	origin	special_needs	True
246	carrying retard boy @user @url	offensive	indirect	confusion_fear_shock_indifference_sadness	gender	special_needs	True
2761	@user pussy wetter back spic	offensive	direct	anger_disgust	origin	other	True
1918	free shit? explain. @user wait said happily let racist white people call wetback spic. @url	offensive	indirect	indifference_disgust	religion	individual	True
4576	@user @user @user dont like trump always go back country guest	normal	indirect	shock_indifference	origin	jews	False
4809	@user thieving twat stole phone im using phone 10 years ago can't @url	fearful_hateful	indirect	anger_confusion_sadness_shock_fear	gender	special_needs	True
4897	@user child murdering scumbag cunt worse still u fuckers supporting shame yous	offensive	indirect	confusion_sadness	disability	special_needs	True
1217	...why trash australia make another shithole country.... @url	offensive	indirect	anger_confusion_sadness_indifference_disgust	origin	women	True
2357	@user america shithole country. people get murdered houses worship movies political e @url	offensive	indirect	anger_disgust	origin	special_needs	True
2623	@user yes mental retard.	hateful_disrespectful	direct	anger_confusion	disability	special_needs	True
2883	@user tell twat thinks f*** off. think series great gain lot game watching	offensive_hateful	indirect	anger_confusion_sadness_shock_disgust	origin	women	True
1249	pretty sure r iphone xr stands retarded	offensive_hateful	indirect	confusion_fear_shock_sadness	disability	special_needs	True
2766	@user look like said faggot shit like dat	hateful_disrespectful	indirect	anger_confusion_sadness_shock_fear	sexual_orientation	muslims	True
327	casey runs 7 years i'll seek nomination run platform calling cunt every given event.	fearful_disrespectful	indirect	sadness_indifference	gender	other	True
2377	god gives nostalgia... baby dyke days	offensive	indirect	sadness_disgust	sexual_orientation	other	True
1170	@user @user @user show leftist terrorist attacks last two years. yet we've got mor @url	offensive	indirect	anger_confusion_sadness_shock_disgust	other	other	True
4821	@user ai spic inglis	offensive_hateful	indirect	anger_disgust	origin	left_wing_people	True
5375	@user qs s'est comme merkel et tous les autres en europe aime les migrants hommes seulement pour venir c @url	normal	indirect	anger_disgust	other	other	False
2949	@user saturday daft twat well sunday	offensive	indirect	confusion_fear_indifference_sadness_disgust	gender	women	True
818	@user well leftist terrorist would learn behave white terrorism issue	offensive	indirect	sadness_fear	other	left_wing_people	True
1447	@user depressed opie getting shane mcmahon free podcast? mary jean close second though mongoloid	offensive	indirect	confusion_disgust	origin	special_needs	True
679	la faute aux migrants!	hateful	indirect	anger_shock	origin	refugees	True
5008	@user first i've ever heard this. complete twat is...	normal	indirect	indifference_disgust	other	other	False
4735	illegal aliens	fearful_abusive_hateful_disrespectful_normal	indirect	anger_shock	origin	immigrants	True
1370	baby called spic @url	disrespectful_hateful	indirect	indifference_disgust	origin	individual	True
3978	@user @user @user @user #illegalaliens immigrants.	fearful_normal	indirect	indifference_disgust	origin	special_needs	True
2934	@user @user #cadet_bone_spursnhere stand spic span.nwhere vietnam? @url	normal	indirect	indifference_disgust	other	other	False
2149	fucking shooting today pittsburgh mindless twat. @url	normal	indirect	anger_confusion_sadness_indifference_disgust	other	individual	False
937	@user mongy little twats bucket hats pretty green lap though. idiots.	offensive	indirect	confusion_disgust	origin	other	True
949	according people leftist persuasion mongol invasion china simply misunderstood; rea @url	offensive	indirect	anger_confusion_sadness_shock_indifference	other	refugees	True
4541	mf's smoking retard pack	abusive_offensive_hateful_disrespectful	indirect	shock_disgust	disability	special_needs	True
1472	@user also getting medical advice twitter even retarded getting webmd	disrespectful_normal	indirect	indifference_disgust	disability	special_needs	True
3781	stiff arm keep distance nigger written it. @url	offensive	indirect	anger_sadness_shock_indifference_disgust	origin	individual	True
3531	@user mongy jonny come lately doubt. remember going 2010 3-400 home fan @url	normal	indirect	confusion_fear_indifference_sadness_disgust	other	other	False
1169	@user @user getting illegal aliens illegally 'vote' dem voter fraud machine count.	hateful_normal	indirect	confusion_disgust	other	other	True
1946	bitch cunt ever date someone talks like that.	hateful	indirect	anger_fear	gender	women	True
345	@user career criminal chinaman regular talker mention audibly enough last quarter 2014 al qaida @url	offensive	indirect	sadness_indifference	origin	other	True
3454	@user fucking retard lmao	hateful	direct	shock_disgust	disability	special_needs	True
1311	okay faggot @url	hateful	indirect	sadness_disgust	gender	gay	True
2496	@user huh. see. go ching chong ling long guess.	offensive	indirect	sadness_indifference	origin	muslims	True
535	@user felt killed bujy  faggot	offensive	direct	anger_indifference	sexual_orientation	left_wing_people	True
456	@user @user lives hollywood works buzzfeed; shocked combination produces mongoloid?	offensive	indirect	confusion_sadness	disability	special_needs	True
3666	@user @user nah retarded.	offensive	indirect	fear_shock_indifference_sadness_disgust	disability	special_needs	True
420	@user dudes started pulling eyes back started yelling ching chong once. outraged	offensive	indirect	anger_fear_indifference_sadness_disgust	origin	other	True
2425	man absolute mongoloid can't believe chelsea fans outed	normal	indirect	anger_disgust	other	other	False
1245	@user looks like got retarded horse family guy @url	normal	indirect	anger_confusion_fear_shock_disgust	other	other	False
4664	bring disease ruin walls eat foods without giving shit you. fuck care. @url	normal	indirect	anger_confusion_shock_indifference_disgust	other	special_needs	False
2735	ace come yo mad spic ass @url	offensive	indirect	indifference_disgust	origin	other	True
4598	rickety old lady came park saw retard swing listening sleeping sirens	offensive	indirect	anger_sadness	disability	special_needs	True
3858	marz dark lotus bible thumping cock sucking bald headed faggot. quit telling people vice ver @url	offensive	indirect	anger_sadness_shock_indifference_disgust	religion	individual	True
1341	@user pussy soy boys emasculated feminazi mommy!	offensive	indirect	anger_disgust	other	other	True
5340	angela merkel hitler ss-45326 nazi anti semitic terrorist crazy stupid retarded asshole sick head @url	offensive	direct	confusion_fear_shock_indifference_disgust	other	individual	True
2896	@user me: fatima retarded you??nfatima: huh understand	offensive	indirect	anger_indifference	disability	special_needs	True
4347	asian girl got mad said ling long ching chong like dont talking like	offensive	indirect	anger_fear_shock_indifference_disgust	origin	left_wing_people	True
5374	con asked comment tragedies! he's emotional retard! @url	fearful	indirect	anger_disgust	disability	special_needs	True
1446	@user calling shithole countries immigrants coming countrie @url	offensive	indirect	anger_disgust	origin	other	True
441	@user know what. dont hire couple thousand peole fly shithole countr @url	offensive	indirect	anger_confusion_fear_shock_disgust	origin	other	True
2736	cuz guess faggot made blue print	offensive	indirect	anger_indifference	sexual_orientation	individual	True
5548	lowkey thought power box pc pc itselfni retarded	offensive	indirect	indifference_disgust	disability	special_needs	True
4287	nigger jumped @url	offensive	indirect	anger_confusion_fear_indifference_sadness	origin	african_descent	True
4566	@user u fuckin nigger...	offensive	direct	anger_disgust	origin	individual	True
3980	@user @user mongol	normal	indirect	sadness_indifference	disability	special_needs	False
2711	@user looks like full ass dyke	offensive	indirect	anger_shock	sexual_orientation	gay	True
3262	@user @user @user id rather listen ching chong music tbh u	offensive	indirect	confusion_fear_indifference_sadness_disgust	origin	other	True
143	@user @user @user #florida shithole country. yeah part usn3 killers @url	offensive	indirect	indifference_disgust	origin	special_needs	True
5611	@user seem care illegal immigrants dreamer criminal children indigenous black @url	normal	indirect	shock_disgust	origin	immigrants	False
4839	@user @user retard ? ....urban naxal ...how arrived conclusion k @url	abusive_offensive	indirect	anger_shock	disability	special_needs	True
4244	must snarl unfolding interiority mentally retarded much	offensive	indirect	confusion_sadness_shock_indifference_disgust	disability	special_needs	True
5454	@user @user state backwards shithole last education every category. stop pretending @url	offensive	indirect	indifference_disgust	other	special_needs	True
4157	hell twat son bitch shitfuck fuck?	abusive_offensive_hateful_disrespectful_normal	indirect	indifference_disgust	other	other	True
5616	derangedold whitetoo.why hate yourself?it's okay white. @url	disrespectful_normal	indirect	sadness_indifference	origin	other	True
947	@user -time move russia- constantly confusing usa shithole gas station kl @url	abusive_offensive	indirect	anger_confusion	other	other	True
